16,0.0000001394
16,0.0000001403
16,0.0000001407
16,0.0000001415
16,0.0000001424
16,0.0000001428
16,0.0000001437
16,0.0000001443
16,0.0000001450
16,0.0000001451
16,0.0000001458
16,0.0000001466
16,0.0000001466
16,0.0000001474
16,0.0000001483
16,0.0000001487
16,0.0000001493
16,0.0000001497
16,0.0000001503
16,0.0000001509
16,0.0000001515
16,0.0000001518
16,0.0000001524
16,0.0000001531
16,0.0000001535
16,0.0000001540
16,0.0000001548
16,0.0000001557
16,0.0000001560
16,0.0000001565
16,0.0000001571
16,0.0000001576
16,0.0000001583
16,0.0000001590
16,0.0000001592
16,0.0000001599
16,0.0000001605
16,0.0000001608
16,0.0000001613
16,0.0000001615
16,0.0000001620
16,0.0000001621
16,0.0000001627
16,0.0000001636
16,0.0000001644
16,0.0000001652
16,0.0000001662
16,0.0000001675
16,0.0000001685
16,0.0000001692
16,0.0000001699
16,0.0000001707
16,0.0000001716
16,0.0000001722
16,0.0000001726
16,0.0000001731
16,0.0000001735
16,0.0000001740
16,0.0000001745
16,0.0000001753
16,0.0000001759
16,0.0000001759
16,0.0000001767
16,0.0000001771
16,0.0000001776
16,0.0000001784
16,0.0000001787
16,0.0000001792
16,0.0000001792
16,0.0000001797
16,0.0000001803
16,0.0000001808
16,0.0000001814
16,0.0000001823
16,0.0000001827
16,0.0000001831
16,0.0000001835
18,0.0000001837
18,0.0000001837
18,0.0000001841
18,0.0000001846
18,0.0000001852
18,0.0000001855
18,0.0000001858
18,0.0000001862
18,0.0000001872
18,0.0000001879
18,0.0000001889
18,0.0000001896
18,0.0000001896
18,0.0000001901
18,0.0000001907
18,0.0000001920
18,0.0000001926
18,0.0000001932
18,0.0000001937
18,0.0000001943
18,0.0000001951
18,0.0000001958
18,0.0000001966
18,0.0000001974
18,0.0000001981
18,0.0000001990
18,0.0000001997
18,0.0000002000
18,0.0000002006
18,0.0000002013
18,0.0000002019
18,0.0000002023
18,0.0000002027
18,0.0000002027
18,0.0000002030
18,0.0000002036
18,0.0000002041
18,0.0000002049
18,0.0000002053
18,0.0000002060
18,0.0000002062
18,0.0000002071
18,0.0000002077
18,0.0000002083
18,0.0000002090
18,0.0000002100
18,0.0000002105
18,0.0000002115
18,0.0000002119
18,0.0000002129
18,0.0000002134
18,0.0000002142
18,0.0000002148
18,0.0000002155
18,0.0000002162
18,0.0000002167
18,0.0000002170
18,0.0000002171
18,0.0000002180
18,0.0000002187
18,0.0000002192
18,0.0000002196
18,0.0000002204
18,0.0000002204
18,0.0000002208
18,0.0000002218
18,0.0000002228
18,0.0000002228
18,0.0000002229
18,0.0000002237
18,0.0000002240
18,0.0000002243
18,0.0000002248
18,0.0000002255
18,0.0000002260
18,0.0000002266
18,0.0000002272
18,0.0000002279
18,0.0000002282
18,0.0000002285
18,0.0000002292
18,0.0000002297
18,0.0000002304
18,0.0000002308
18,0.0000002312
18,0.0000002320
18,0.0000002327
18,0.0000002327
18,0.0000002331
18,0.0000002335
18,0.0000002338
18,0.0000002348
18,0.0000002352
18,0.0000002357
18,0.0000002361
18,0.0000002367
18,0.0000002373
18,0.0000002375
18,0.0000002378
18,0.0000002382
20,0.0000002389
20,0.0000002398
20,0.0000002405
20,0.0000002410
20,0.0000002420
20,0.0000002428
20,0.0000002436
20,0.0000002439
20,0.0000002446
20,0.0000002450
20,0.0000002457
20,0.0000002464
20,0.0000002471
20,0.0000002471
20,0.0000002477
20,0.0000002482
20,0.0000002488
20,0.0000002497
20,0.0000002499
20,0.0000002505
20,0.0000002511
20,0.0000002518
20,0.0000002522
20,0.0000002530
20,0.0000002540
20,0.0000002549
20,0.0000002559
20,0.0000002562
20,0.0000002566
20,0.0000002570
20,0.0000002577
20,0.0000002582
20,0.0000002586
20,0.0000002591
20,0.0000002597
20,0.0000002606
20,0.0000002610
20,0.0000002617
20,0.0000002624
20,0.0000002629
20,0.0000002639
20,0.0000002646
20,0.0000002650
20,0.0000002657
20,0.0000002663
20,0.0000002670
20,0.0000002677
20,0.0000002683
20,0.0000002688
20,0.0000002697
20,0.0000002703
20,0.0000002705
20,0.0000002708
20,0.0000002714
20,0.0000002717
20,0.0000002720
20,0.0000002724
20,0.0000002729
20,0.0000002735
20,0.0000002742
20,0.0000002752
20,0.0000002761
20,0.0000002764
20,0.0000002767
20,0.0000002771
20,0.0000002771
20,0.0000002779
20,0.0000002786
20,0.0000002794
20,0.0000002799
20,0.0000002800
20,0.0000002803
20,0.0000002809
20,0.0000002809
20,0.0000002810
20,0.0000002816
20,0.0000002818
20,0.0000002819
20,0.0000002824
20,0.0000002832
20,0.0000002837
20,0.0000002844
20,0.0000002848
20,0.0000002854
20,0.0000002861
20,0.0000002861
20,0.0000002864
20,0.0000002870
20,0.0000002873
20,0.0000002879
20,0.0000002886
20,0.0000002894
20,0.0000002898
20,0.0000002906
20,0.0000002909
20,0.0000002916
20,0.0000002923
20,0.0000002930
20,0.0000002937
20,0.0000002942
22,0.0000002947
22,0.0000002953
22,0.0000002957
22,0.0000002963
22,0.0000002971
22,0.0000002972
22,0.0000002976
22,0.0000002980
22,0.0000002987
22,0.0000002991
22,0.0000002996
22,0.0000003004
22,0.0000003014
22,0.0000003021
22,0.0000003028
22,0.0000003036
22,0.0000003040
22,0.0000003047
22,0.0000003049
22,0.0000003051
22,0.0000003058
22,0.0000003060
22,0.0000003066
22,0.0000003075
22,0.0000003077
22,0.0000003081
22,0.0000003087
22,0.0000003092
22,0.0000003099
22,0.0000003099
22,0.0000003108
22,0.0000003115
22,0.0000003119
22,0.0000003128
22,0.0000003136
22,0.0000003146
22,0.0000003152
22,0.0000003155
22,0.0000003162
22,0.0000003165
22,0.0000003172
22,0.0000003179
22,0.0000003182
22,0.0000003187
22,0.0000003192
22,0.0000003199
22,0.0000003207
22,0.0000003207
22,0.0000003210
22,0.0000003219
22,0.0000003224
22,0.0000003231
22,0.0000003238
22,0.0000003240
22,0.0000003247
22,0.0000003257
22,0.0000003261
22,0.0000003266
22,0.0000003271
22,0.0000003281
22,0.0000003287
22,0.0000003295
22,0.0000003304
22,0.0000003313
22,0.0000003322
22,0.0000003329
22,0.0000003329
22,0.0000003336
22,0.0000003344
22,0.0000003352
22,0.0000003358
22,0.0000003367
22,0.0000003374
22,0.0000003384
22,0.0000003386
22,0.0000003391
22,0.0000003397
22,0.0000003404
22,0.0000003409
22,0.0000003419
22,0.0000003425
22,0.0000003435
22,0.0000003441
22,0.0000003451
22,0.0000003459
22,0.0000003459
22,0.0000003464
22,0.0000003471
22,0.0000003476
22,0.0000003482
22,0.0000003488
22,0.0000003496
22,0.0000003498
22,0.0000003503
22,0.0000003508
22,0.0000003517
22,0.0000003521
22,0.0000003528
22,0.0000003535
22,0.0000003543
24,0.0000003553
24,0.0000003561
24,0.0000003568
24,0.0000003572
24,0.0000003579
24,0.0000003587
24,0.0000003598
24,0.0000003602
24,0.0000003607
24,0.0000003611
24,0.0000003618
24,0.0000003627
24,0.0000003633
24,0.0000003638
24,0.0000003643
24,0.0000003649
24,0.0000003653
24,0.0000003654
24,0.0000003661
24,0.0000003665
24,0.0000003675
24,0.0000003685
24,0.0000003692
24,0.0000003700
24,0.0000003703
24,0.0000003710
24,0.0000003716
24,0.0000003721
24,0.0000003727
24,0.0000003735
24,0.0000003741
24,0.0000003748
24,0.0000003754
24,0.0000003761
24,0.0000003767
24,0.0000003772
24,0.0000003779
24,0.0000003786
24,0.0000003790
24,0.0000003794
24,0.0000003797
24,0.0000003805
24,0.0000003809
24,0.0000003815
24,0.0000003822
24,0.0000003826
24,0.0000003833
24,0.0000003839
24,0.0000003842
24,0.0000003847
24,0.0000003848
24,0.0000003853
24,0.0000003857
24,0.0000003859
24,0.0000003866
24,0.0000003868
24,0.0000003874
24,0.0000003880
24,0.0000003880
24,0.0000003882
24,0.0000003890
24,0.0000003893
24,0.0000003898
24,0.0000003904
24,0.0000003909
24,0.0000003915
24,0.0000003923
24,0.0000003928
24,0.0000003930
24,0.0000003937
24,0.0000003943
24,0.0000003949
24,0.0000003956
24,0.0000003960
24,0.0000003965
24,0.0000003970
24,0.0000003974
24,0.0000003978
24,0.0000003982
24,0.0000003986
24,0.0000003993
24,0.0000004001
24,0.0000004007
24,0.0000004011
24,0.0000004018
24,0.0000004023
24,0.0000004029
24,0.0000004034
24,0.0000004037
24,0.0000004044
24,0.0000004048
24,0.0000004055
24,0.0000004060
24,0.0000004062
24,0.0000004065
24,0.0000004072
24,0.0000004082
24,0.0000004086
24,0.0000004086
24,0.0000004092
26,0.0000004101
26,0.0000004103
26,0.0000004108
26,0.0000004115
26,0.0000004125
26,0.0000004133
26,0.0000004135
26,0.0000004143
26,0.0000004147
26,0.0000004154
26,0.0000004160
26,0.0000004167
26,0.0000004170
26,0.0000004177
26,0.0000004185
26,0.0000004192
26,0.0000004199
26,0.0000004203
26,0.0000004208
26,0.0000004212
26,0.0000004219
26,0.0000004223
26,0.0000004228
26,0.0000004234
26,0.0000004239
26,0.0000004244
26,0.0000004252
26,0.0000004259
26,0.0000004260
26,0.0000004268
26,0.0000004275
26,0.0000004280
26,0.0000004282
26,0.0000004289
26,0.0000004295
26,0.0000004300
26,0.0000004310
26,0.0000004311
26,0.0000004316
26,0.0000004323
26,0.0000004328
26,0.0000004337
26,0.0000004342
26,0.0000004346
26,0.0000004354
26,0.0000004362
26,0.0000004366
26,0.0000004366
26,0.0000004366
26,0.0000004372
26,0.0000004380
26,0.0000004390
26,0.0000004399
26,0.0000004405
26,0.0000004410
26,0.0000004420
26,0.0000004424
26,0.0000004431
26,0.0000004433
26,0.0000004444
26,0.0000004451
26,0.0000004457
26,0.0000004462
26,0.0000004467
26,0.0000004473
26,0.0000004474
26,0.0000004479
26,0.0000004484
26,0.0000004491
26,0.0000004499
26,0.0000004505
26,0.0000004511
26,0.0000004517
26,0.0000004521
26,0.0000004526
26,0.0000004535
26,0.0000004540
26,0.0000004544
26,0.0000004549
26,0.0000004554
26,0.0000004558
26,0.0000004563
26,0.0000004567
26,0.0000004575
26,0.0000004582
26,0.0000004586
26,0.0000004592
26,0.0000004596
26,0.0000004601
26,0.0000004606
26,0.0000004611
26,0.0000004616
26,0.0000004621
26,0.0000004629
26,0.0000004633
26,0.0000004642
26,0.0000004642
26,0.0000004646
26,0.0000004651
26,0.0000004661
28,0.0000004666
28,0.0000004674
28,0.0000004677
28,0.0000004681
28,0.0000004685
28,0.0000004688
28,0.0000004691
28,0.0000004699
28,0.0000004704
28,0.0000004709
28,0.0000004715
28,0.0000004722
28,0.0000004729
28,0.0000004735
28,0.0000004743
28,0.0000004750
28,0.0000004760
28,0.0000004769
28,0.0000004769
28,0.0000004772
28,0.0000004777
28,0.0000004785
28,0.0000004790
28,0.0000004795
28,0.0000004800
28,0.0000004804
28,0.0000004812
28,0.0000004816
28,0.0000004820
28,0.0000004829
28,0.0000004831
28,0.0000004840
28,0.0000004842
28,0.0000004852
28,0.0000004858
28,0.0000004863
28,0.0000004866
28,0.0000004870
28,0.0000004878
28,0.0000004884
28,0.0000004894
28,0.0000004901
28,0.0000004907
28,0.0000004913
28,0.0000004921
28,0.0000004927
28,0.0000004931
28,0.0000004936
28,0.0000004941
28,0.0000004946
28,0.0000004951
28,0.0000004958
28,0.0000004960
28,0.0000004965
28,0.0000004965
28,0.0000004965
28,0.0000004970
28,0.0000004976
28,0.0000004979
28,0.0000004985
28,0.0000004989
28,0.0000004994
28,0.0000004999
28,0.0000005006
28,0.0000005012
28,0.0000005017
28,0.0000005022
28,0.0000005026
28,0.0000005031
28,0.0000005037
28,0.0000005039
28,0.0000005044
28,0.0000005048
28,0.0000005051
28,0.0000005058
28,0.0000005067
28,0.0000005073
28,0.0000005077
28,0.0000005082
28,0.0000005087
28,0.0000005092
28,0.0000005097
28,0.0000005102
28,0.0000005105
28,0.0000005115
28,0.0000005115
28,0.0000005122
28,0.0000005124
28,0.0000005127
28,0.0000005132
28,0.0000005137
28,0.0000005141
28,0.0000005145
28,0.0000005149
28,0.0000005153
28,0.0000005156
28,0.0000005164
28,0.0000005170
28,0.0000005173
28,0.0000005175
30,0.0000005179
30,0.0000005179
30,0.0000005184
30,0.0000005188
30,0.0000005190
30,0.0000005196
30,0.0000005203
30,0.0000005206
30,0.0000005216
30,0.0000005219
30,0.0000005222
30,0.0000005229
30,0.0000005233
30,0.0000005238
30,0.0000005246
30,0.0000005252
30,0.0000005254
30,0.0000005260
30,0.0000005267
30,0.0000005271
30,0.0000005276
30,0.0000005281
30,0.0000005289
30,0.0000005295
30,0.0000005304
30,0.0000005305
30,0.0000005314
30,0.0000005324
30,0.0000005334
30,0.0000005334
30,0.0000005344
30,0.0000005349
30,0.0000005357
30,0.0000005357
30,0.0000005359
30,0.0000005361
30,0.0000005370
30,0.0000005380
30,0.0000005388
30,0.0000005394
30,0.0000005400
30,0.0000005408
30,0.0000005416
30,0.0000005417
30,0.0000005424
30,0.0000005431
30,0.0000005436
30,0.0000005441
30,0.0000005446
30,0.0000005450
30,0.0000005457
30,0.0000005457
30,0.0000005464
30,0.0000005468
30,0.0000005468
30,0.0000005476
30,0.0000005478
30,0.0000005484
30,0.0000005490
30,0.0000005496
30,0.0000005501
30,0.0000005505
30,0.0000005509
30,0.0000005517
30,0.0000005520
30,0.0000005523
30,0.0000005528
30,0.0000005536
30,0.0000005539
30,0.0000005544
30,0.0000005548
30,0.0000005554
30,0.0000005560
30,0.0000005566
30,0.0000005572
30,0.0000005577
30,0.0000005583
30,0.0000005590
30,0.0000005594
30,0.0000005595
30,0.0000005601
30,0.0000005614
30,0.0000005621
30,0.0000005623
30,0.0000005629
30,0.0000005633
30,0.0000005637
30,0.0000005646
30,0.0000005648
30,0.0000005655
30,0.0000005658
30,0.0000005665
30,0.0000005668
30,0.0000005671
30,0.0000005681
30,0.0000005689
30,0.0000005697
30,0.0000005705
30,0.0000005709
30,0.0000005714
